Date and Hour,Date,StartHour,EndHour,Source,Production,dayOfYear,dayName,monthName
2020-07-28 16:00:00+02:00,2020-07-28,16:00:00,17:00:00,Solar,2568.0,210,Tuesday,July
2020-11-14 16:00:00+01:00,2020-11-14,16:00:00,17:00:00,Solar,372.0,319,Saturday,November
2021-02-18 10:00:00+01:00,2021-02-18,10:00:00,11:00:00,Solar,708.0,49,Thursday,February
2021-01-11 16:00:00+01:00,2021-01-11,16:00:00,17:00:00,Solar,555.0,11,Monday,January
2020-08-15 01:00:00+02:00,2020-08-15,01:00:00,02:00:00,Solar,0.0,228,Saturday,August
2020-07-28 20:00:00+02:00,2020-07-28,20:00:00,21:00:00,Solar,208.0,210,Tuesday,July
2020-11-14 21:00:00+01:00,2020-11-14,21:00:00,22:00:00,Solar,0.0,319,Saturday,November
2021-02-18 12:00:00+01:00,2021-02-18,12:00:00,13:00:00,Solar,1145.0,49,Thursday,February
2021-01-11 17:00:00+01:00,2021-01-11,17:00:00,18:00:00,Solar,49.0,11,Monday,January
2020-08-15 03:00:00+02:00,2020-08-15,03:00:00,04:00:00,Solar,0.0,228,Saturday,August
2020-07-29 00:00:00+02:00,2020-07-29,00:00:00,01:00:00,Solar,1.0,211,Wednesday,July
2020-11-15 08:00:00+01:00,2020-11-15,08:00:00,09:00:00,Solar,190.0,320,Sunday,November
2021-02-18 14:00:00+01:00,2021-02-18,14:00:00,15:00:00,Solar,1100.0,49,Thursday,February
2021-01-11 20:00:00+01:00,2021-01-11,20:00:00,21:00:00,Solar,0.0,11,Monday,January
2020-08-15 10:00:00+02:00,2020-08-15,10:00:00,11:00:00,Solar,2305.0,228,Saturday,August
2020-07-29 06:00:00+02:00,2020-07-29,06:00:00,07:00:00,Solar,8.0,211,Wednesday,July
2020-11-15 13:00:00+01:00,2020-11-15,13:00:00,14:00:00,Solar,880.0,320,Sunday,November
2021-02-18 16:00:00+01:00,2021-02-18,16:00:00,17:00:00,Solar,515.0,49,Thursday,February
2021-01-12 00:00:00+01:00,2021-01-12,00:00:00,01:00:00,Solar,0.0,12,Tuesday,January
2020-08-15 12:00:00+02:00,2020-08-15,12:00:00,13:00:00,Solar,3240.0,228,Saturday,August
2020-07-29 07:00:00+02:00,2020-07-29,07:00:00,08:00:00,Solar,187.0,211,Wednesday,July
2020-11-15 15:00:00+01:00,2020-11-15,15:00:00,16:00:00,Solar,286.0,320,Sunday,November
2021-02-19 02:00:00+01:00,2021-02-19,02:00:00,03:00:00,Solar,0.0,50,Friday,February
2021-01-12 07:00:00+01:00,2021-01-12,07:00:00,08:00:00,Solar,0.0,12,Tuesday,January
2020-08-15 14:00:00+02:00,2020-08-15,14:00:00,15:00:00,Solar,3651.0,228,Saturday,August
2020-07-29 10:00:00+02:00,2020-07-29,10:00:00,11:00:00,Solar,2629.0,211,Wednesday,July
2020-11-15 17:00:00+01:00,2020-11-15,17:00:00,18:00:00,Solar,7.0,320,Sunday,November
2021-02-19 04:00:00+01:00,2021-02-19,04:00:00,05:00:00,Solar,0.0,50,Friday,February
2021-01-12 17:00:00+01:00,2021-01-12,17:00:00,18:00:00,Solar,18.0,12,Tuesday,January
2020-08-16 00:00:00+02:00,2020-08-16,00:00:00,01:00:00,Solar,0.0,229,Sunday,August
2020-07-29 12:00:00+02:00,2020-07-29,12:00:00,13:00:00,Solar,3633.0,211,Wednesday,July
2020-11-15 18:00:00+01:00,2020-11-15,18:00:00,19:00:00,Solar,2.0,320,Sunday,November
2021-02-19 06:00:00+01:00,2021-02-19,06:00:00,07:00:00,Solar,0.0,50,Friday,February
2021-01-12 19:00:00+01:00,2021-01-12,19:00:00,20:00:00,Solar,0.0,12,Tuesday,January
2020-08-16 07:00:00+02:00,2020-08-16,07:00:00,08:00:00,Solar,99.0,229,Sunday,August
2020-07-29 21:00:00+02:00,2020-07-29,21:00:00,22:00:00,Solar,13.0,211,Wednesday,July
2020-11-15 21:00:00+01:00,2020-11-15,21:00:00,22:00:00,Solar,0.0,320,Sunday,November
2021-02-19 16:00:00+01:00,2021-02-19,16:00:00,17:00:00,Solar,1185.0,50,Friday,February
2021-01-12 21:00:00+01:00,2021-01-12,21:00:00,22:00:00,Solar,0.0,12,Tuesday,January
2020-08-16 14:00:00+02:00,2020-08-16,14:00:00,15:00:00,Solar,2823.0,229,Sunday,August
2020-07-30 01:00:00+02:00,2020-07-30,01:00:00,02:00:00,Solar,0.0,212,Thursday,July
2020-11-16 06:00:00+01:00,2020-11-16,06:00:00,07:00:00,Solar,0.0,321,Monday,November
2021-02-20 06:00:00+01:00,2021-02-20,06:00:00,07:00:00,Solar,0.0,51,Saturday,February
2021-01-13 02:00:00+01:00,2021-01-13,02:00:00,03:00:00,Solar,0.0,13,Wednesday,January
2020-08-17 01:00:00+02:00,2020-08-17,01:00:00,02:00:00,Solar,0.0,230,Monday,August
2020-07-30 10:00:00+02:00,2020-07-30,10:00:00,11:00:00,Solar,2629.0,212,Thursday,July
2020-11-16 10:00:00+01:00,2020-11-16,10:00:00,11:00:00,Solar,1555.0,321,Monday,November
2021-02-20 07:00:00+01:00,2021-02-20,07:00:00,08:00:00,Solar,8.0,51,Saturday,February
2021-01-13 03:00:00+01:00,2021-01-13,03:00:00,04:00:00,Solar,0.0,13,Wednesday,January
2020-08-17 06:00:00+02:00,2020-08-17,06:00:00,07:00:00,Solar,0.0,230,Monday,August
2020-07-30 13:00:00+02:00,2020-07-30,13:00:00,14:00:00,Solar,3786.0,212,Thursday,July
2020-11-16 18:00:00+01:00,2020-11-16,18:00:00,19:00:00,Solar,2.0,321,Monday,November
2021-02-20 08:00:00+01:00,2021-02-20,08:00:00,09:00:00,Solar,314.0,51,Saturday,February
2021-01-13 05:00:00+01:00,2021-01-13,05:00:00,06:00:00,Solar,0.0,13,Wednesday,January
2020-08-17 13:00:00+02:00,2020-08-17,13:00:00,14:00:00,Solar,2602.0,230,Monday,August
2020-07-30 15:00:00+02:00,2020-07-30,15:00:00,16:00:00,Solar,3570.0,212,Thursday,July
2020-11-17 13:00:00+01:00,2020-11-17,13:00:00,14:00:00,Solar,2564.0,322,Tuesday,November
2021-02-20 10:00:00+01:00,2021-02-20,10:00:00,11:00:00,Solar,1764.0,51,Saturday,February
2021-01-13 06:00:00+01:00,2021-01-13,06:00:00,07:00:00,Solar,0.0,13,Wednesday,January
2020-08-17 14:00:00+02:00,2020-08-17,14:00:00,15:00:00,Solar,2721.0,230,Monday,August
2020-07-30 19:00:00+02:00,2020-07-30,19:00:00,20:00:00,Solar,826.0,212,Thursday,July
2020-11-17 18:00:00+01:00,2020-11-17,18:00:00,19:00:00,Solar,1.0,322,Tuesday,November
2021-02-20 19:00:00+01:00,2021-02-20,19:00:00,20:00:00,Solar,2.0,51,Saturday,February
2021-01-13 11:00:00+01:00,2021-01-13,11:00:00,12:00:00,Solar,1176.0,13,Wednesday,January
2020-08-17 23:00:00+02:00,2020-08-17,23:00:00,24:00:00,Solar,0.0,230,Monday,August
2020-07-30 23:00:00+02:00,2020-07-30,23:00:00,24:00:00,Solar,1.0,212,Thursday,July
2020-11-17 21:00:00+01:00,2020-11-17,21:00:00,22:00:00,Solar,0.0,322,Tuesday,November
2021-02-21 07:00:00+01:00,2021-02-21,07:00:00,08:00:00,Solar,11.0,52,Sunday,February
2021-01-13 12:00:00+01:00,2021-01-13,12:00:00,13:00:00,Solar,1460.0,13,Wednesday,January
2020-08-18 01:00:00+02:00,2020-08-18,01:00:00,02:00:00,Solar,0.0,231,Tuesday,August
2020-07-31 02:00:00+02:00,2020-07-31,02:00:00,03:00:00,Solar,0.0,213,Friday,July
2020-11-18 01:00:00+01:00,2020-11-18,01:00:00,02:00:00,Solar,0.0,323,Wednesday,November
2021-02-21 08:00:00+01:00,2021-02-21,08:00:00,09:00:00,Solar,346.0,52,Sunday,February
2021-01-14 01:00:00+01:00,2021-01-14,01:00:00,02:00:00,Solar,0.0,14,Thursday,January
2020-08-18 03:00:00+02:00,2020-08-18,03:00:00,04:00:00,Solar,0.0,231,Tuesday,August
2020-07-31 06:00:00+02:00,2020-07-31,06:00:00,07:00:00,Solar,7.0,213,Friday,July
2020-11-18 04:00:00+01:00,2020-11-18,04:00:00,05:00:00,Solar,0.0,323,Wednesday,November
2021-02-21 10:00:00+01:00,2021-02-21,10:00:00,11:00:00,Solar,1729.0,52,Sunday,February
2021-01-14 03:00:00+01:00,2021-01-14,03:00:00,04:00:00,Solar,0.0,14,Thursday,January
2020-08-18 08:00:00+02:00,2020-08-18,08:00:00,09:00:00,Solar,575.0,231,Tuesday,August
2020-07-31 07:00:00+02:00,2020-07-31,07:00:00,08:00:00,Solar,165.0,213,Friday,July
2020-11-18 08:00:00+01:00,2020-11-18,08:00:00,09:00:00,Solar,272.0,323,Wednesday,November
2021-02-21 13:00:00+01:00,2021-02-21,13:00:00,14:00:00,Solar,2204.0,52,Sunday,February
2021-01-14 09:00:00+01:00,2021-01-14,09:00:00,10:00:00,Solar,386.0,14,Thursday,January
2020-08-18 14:00:00+02:00,2020-08-18,14:00:00,15:00:00,Solar,3164.0,231,Tuesday,August
2020-07-31 08:00:00+02:00,2020-07-31,08:00:00,09:00:00,Solar,728.0,213,Friday,July
2020-11-18 12:00:00+01:00,2020-11-18,12:00:00,13:00:00,Solar,2877.0,323,Wednesday,November
2021-02-21 15:00:00+01:00,2021-02-21,15:00:00,16:00:00,Solar,1520.0,52,Sunday,February
2021-01-14 10:00:00+01:00,2021-01-14,10:00:00,11:00:00,Solar,948.0,14,Thursday,January
2020-08-19 00:00:00+02:00,2020-08-19,00:00:00,01:00:00,Solar,0.0,232,Wednesday,August
2020-07-31 19:00:00+02:00,2020-07-31,19:00:00,20:00:00,Solar,769.0,213,Friday,July
2020-11-18 18:00:00+01:00,2020-11-18,18:00:00,19:00:00,Solar,2.0,323,Wednesday,November
2021-02-21 17:00:00+01:00,2021-02-21,17:00:00,18:00:00,Solar,265.0,52,Sunday,February
2021-01-14 11:00:00+01:00,2021-01-14,11:00:00,12:00:00,Solar,1295.0,14,Thursday,January
2020-08-19 05:00:00+02:00,2020-08-19,05:00:00,06:00:00,Solar,0.0,232,Wednesday,August
2020-08-01 09:00:00+02:00,2020-08-01,09:00:00,10:00:00,Wind,1356.0,214,Saturday,August
2020-11-18 20:00:00+01:00,2020-11-18,20:00:00,21:00:00,Solar,1.0,323,Wednesday,November
2021-02-22 07:00:00+01:00,2021-02-22,07:00:00,08:00:00,Solar,1.0,53,Monday,February
2021-01-14 12:00:00+01:00,2021-01-14,12:00:00,13:00:00,Solar,1477.0,14,Thursday,January
2020-08-19 08:00:00+02:00,2020-08-19,08:00:00,09:00:00,Solar,672.0,232,Wednesday,August
2020-08-01 10:00:00+02:00,2020-08-01,10:00:00,11:00:00,Wind,1045.0,214,Saturday,August
2020-11-18 21:00:00+01:00,2020-11-18,21:00:00,22:00:00,Solar,0.0,323,Wednesday,November
2021-02-22 08:00:00+01:00,2021-02-22,08:00:00,09:00:00,Solar,67.0,53,Monday,February
2021-01-14 15:00:00+01:00,2021-01-14,15:00:00,16:00:00,Solar,773.0,14,Thursday,January
2020-08-19 10:00:00+02:00,2020-08-19,10:00:00,11:00:00,Solar,2355.0,232,Wednesday,August
2020-08-01 20:00:00+02:00,2020-08-01,20:00:00,21:00:00,Wind,3764.0,214,Saturday,August
2020-11-18 22:00:00+01:00,2020-11-18,22:00:00,23:00:00,Solar,0.0,323,Wednesday,November
2021-02-23 04:00:00+01:00,2021-02-23,04:00:00,05:00:00,Solar,0.0,54,Tuesday,February
2021-01-14 16:00:00+01:00,2021-01-14,16:00:00,17:00:00,Solar,297.0,14,Thursday,January
2020-08-19 13:00:00+02:00,2020-08-19,13:00:00,14:00:00,Solar,3465.0,232,Wednesday,August
2020-08-01 23:00:00+02:00,2020-08-01,23:00:00,24:00:00,Wind,3571.0,214,Saturday,August
2020-11-18 23:00:00+01:00,2020-11-18,23:00:00,24:00:00,Solar,0.0,323,Wednesday,November
2021-02-23 05:00:00+01:00,2021-02-23,05:00:00,06:00:00,Solar,0.0,54,Tuesday,February
2021-01-14 19:00:00+01:00,2021-01-14,19:00:00,20:00:00,Solar,0.0,14,Thursday,January
2020-08-19 21:00:00+02:00,2020-08-19,21:00:00,22:00:00,Solar,4.0,232,Wednesday,August
2020-08-02 00:00:00+02:00,2020-08-02,00:00:00,01:00:00,Wind,3479.0,215,Sunday,August
2020-11-19 02:00:00+01:00,2020-11-19,02:00:00,03:00:00,Solar,0.0,324,Thursday,November
2021-02-23 06:00:00+01:00,2021-02-23,06:00:00,07:00:00,Solar,0.0,54,Tuesday,February
2021-01-15 02:00:00+01:00,2021-01-15,02:00:00,03:00:00,Solar,0.0,15,Friday,January
2020-08-20 02:00:00+02:00,2020-08-20,02:00:00,03:00:00,Solar,1.0,233,Thursday,August
2020-08-02 01:00:00+02:00,2020-08-02,01:00:00,02:00:00,Wind,3279.0,215,Sunday,August
2020-11-19 04:00:00+01:00,2020-11-19,04:00:00,05:00:00,Solar,0.0,324,Thursday,November
2021-02-23 13:00:00+01:00,2021-02-23,13:00:00,14:00:00,Solar,3044.0,54,Tuesday,February
2021-01-15 03:00:00+01:00,2021-01-15,03:00:00,04:00:00,Solar,0.0,15,Friday,January
2020-08-20 03:00:00+02:00,2020-08-20,03:00:00,04:00:00,Solar,1.0,233,Thursday,August
2020-08-02 03:00:00+02:00,2020-08-02,03:00:00,04:00:00,Wind,2510.0,215,Sunday,August
2020-11-19 06:00:00+01:00,2020-11-19,06:00:00,07:00:00,Solar,0.0,324,Thursday,November
2021-02-23 17:00:00+01:00,2021-02-23,17:00:00,18:00:00,Solar,624.0,54,Tuesday,February
2021-01-15 05:00:00+01:00,2021-01-15,05:00:00,06:00:00,Solar,0.0,15,Friday,January
2020-08-20 08:00:00+02:00,2020-08-20,08:00:00,09:00:00,Solar,618.0,233,Thursday,August
2020-08-02 06:00:00+02:00,2020-08-02,06:00:00,07:00:00,Wind,2445.0,215,Sunday,August
2020-11-19 08:00:00+01:00,2020-11-19,08:00:00,09:00:00,Solar,171.0,324,Thursday,November
2021-02-24 08:00:00+01:00,2021-02-24,08:00:00,09:00:00,Solar,333.0,55,Wednesday,February
2021-01-15 08:00:00+01:00,2021-01-15,08:00:00,09:00:00,Solar,31.0,15,Friday,January
2020-08-20 09:00:00+02:00,2020-08-20,09:00:00,10:00:00,Solar,1518.0,233,Thursday,August
2020-08-02 09:00:00+02:00,2020-08-02,09:00:00,10:00:00,Wind,3013.0,215,Sunday,August
2020-11-19 14:00:00+01:00,2020-11-19,14:00:00,15:00:00,Solar,1673.0,324,Thursday,November
2021-02-24 11:00:00+01:00,2021-02-24,11:00:00,12:00:00,Solar,2839.0,55,Wednesday,February
2021-01-15 12:00:00+01:00,2021-01-15,12:00:00,13:00:00,Solar,1617.0,15,Friday,January
2020-08-20 19:00:00+02:00,2020-08-20,19:00:00,20:00:00,Solar,459.0,233,Thursday,August
2020-08-02 15:00:00+02:00,2020-08-02,15:00:00,16:00:00,Wind,3113.0,215,Sunday,August
2020-11-20 03:00:00+01:00,2020-11-20,03:00:00,04:00:00,Solar,0.0,325,Friday,November
2021-02-24 16:00:00+01:00,2021-02-24,16:00:00,17:00:00,Solar,1740.0,55,Wednesday,February
2021-01-15 20:00:00+01:00,2021-01-15,20:00:00,21:00:00,Solar,0.0,15,Friday,January
2020-08-20 21:00:00+02:00,2020-08-20,21:00:00,22:00:00,Solar,1.0,233,Thursday,August
2020-08-03 12:00:00+02:00,2020-08-03,12:00:00,13:00:00,Wind,2803.0,216,Monday,August
2020-11-20 04:00:00+01:00,2020-11-20,04:00:00,05:00:00,Solar,0.0,325,Friday,November
2021-02-24 22:00:00+01:00,2021-02-24,22:00:00,23:00:00,Solar,1.0,55,Wednesday,February
2021-01-15 21:00:00+01:00,2021-01-15,21:00:00,22:00:00,Solar,0.0,15,Friday,January
2020-08-21 00:00:00+02:00,2020-08-21,00:00:00,01:00:00,Solar,0.0,234,Friday,August
2020-08-03 20:00:00+02:00,2020-08-03,20:00:00,21:00:00,Wind,4393.0,216,Monday,August
2020-11-20 07:00:00+01:00,2020-11-20,07:00:00,08:00:00,Solar,3.0,325,Friday,November
2021-02-24 23:00:00+01:00,2021-02-24,23:00:00,24:00:00,Solar,0.0,55,Wednesday,February
2021-01-15 22:00:00+01:00,2021-01-15,22:00:00,23:00:00,Solar,0.0,15,Friday,January
2020-08-21 02:00:00+02:00,2020-08-21,02:00:00,03:00:00,Solar,0.0,234,Friday,August
2020-08-04 00:00:00+02:00,2020-08-04,00:00:00,01:00:00,Wind,3672.0,217,Tuesday,August
2020-11-20 11:00:00+01:00,2020-11-20,11:00:00,12:00:00,Solar,2336.0,325,Friday,November
2021-02-25 02:00:00+01:00,2021-02-25,02:00:00,03:00:00,Solar,0.0,56,Thursday,February
2021-01-16 10:00:00+01:00,2021-01-16,10:00:00,11:00:00,Solar,1089.0,16,Saturday,January
2020-08-21 03:00:00+02:00,2020-08-21,03:00:00,04:00:00,Solar,0.0,234,Friday,August
2020-08-04 02:00:00+02:00,2020-08-04,02:00:00,03:00:00,Wind,3225.0,217,Tuesday,August
2020-11-20 12:00:00+01:00,2020-11-20,12:00:00,13:00:00,Solar,2482.0,325,Friday,November
2021-02-25 10:00:00+01:00,2021-02-25,10:00:00,11:00:00,Solar,1941.0,56,Thursday,February
2021-01-16 11:00:00+01:00,2021-01-16,11:00:00,12:00:00,Solar,1519.0,16,Saturday,January
2020-08-21 05:00:00+02:00,2020-08-21,05:00:00,06:00:00,Solar,0.0,234,Friday,August
2020-08-04 05:00:00+02:00,2020-08-04,05:00:00,06:00:00,Wind,2233.0,217,Tuesday,August
2020-11-21 08:00:00+01:00,2020-11-21,08:00:00,09:00:00,Solar,227.0,326,Saturday,November
2021-02-25 14:00:00+01:00,2021-02-25,14:00:00,15:00:00,Solar,2799.0,56,Thursday,February
2021-01-16 14:00:00+01:00,2021-01-16,14:00:00,15:00:00,Solar,1209.0,16,Saturday,January
2020-08-21 11:00:00+02:00,2020-08-21,11:00:00,12:00:00,Solar,2624.0,234,Friday,August
2020-08-04 09:00:00+02:00,2020-08-04,09:00:00,10:00:00,Wind,1142.0,217,Tuesday,August
2020-11-21 13:00:00+01:00,2020-11-21,13:00:00,14:00:00,Solar,2686.0,326,Saturday,November
2021-02-25 15:00:00+01:00,2021-02-25,15:00:00,16:00:00,Solar,2246.0,56,Thursday,February
2021-01-16 21:00:00+01:00,2021-01-16,21:00:00,22:00:00,Solar,0.0,16,Saturday,January
2020-08-21 12:00:00+02:00,2020-08-21,12:00:00,13:00:00,Solar,2849.0,234,Friday,August
2020-08-04 12:00:00+02:00,2020-08-04,12:00:00,13:00:00,Wind,1517.0,217,Tuesday,August
2020-11-21 19:00:00+01:00,2020-11-21,19:00:00,20:00:00,Solar,1.0,326,Saturday,November
2021-02-25 16:00:00+01:00,2021-02-25,16:00:00,17:00:00,Solar,1422.0,56,Thursday,February
2021-01-16 23:00:00+01:00,2021-01-16,23:00:00,24:00:00,Solar,0.0,16,Saturday,January
2020-08-21 13:00:00+02:00,2020-08-21,13:00:00,14:00:00,Solar,2857.0,234,Friday,August
2020-08-04 19:00:00+02:00,2020-08-04,19:00:00,20:00:00,Wind,1637.0,217,Tuesday,August
2020-11-21 23:00:00+01:00,2020-11-21,23:00:00,24:00:00,Solar,0.0,326,Saturday,November
2021-02-26 04:00:00+01:00,2021-02-26,04:00:00,05:00:00,Solar,0.0,57,Friday,February
2021-01-17 04:00:00+01:00,2021-01-17,04:00:00,05:00:00,Solar,0.0,17,Sunday,January
2020-08-21 23:00:00+02:00,2020-08-21,23:00:00,24:00:00,Solar,2.0,234,Friday,August
2020-08-04 22:00:00+02:00,2020-08-04,22:00:00,23:00:00,Wind,1350.0,217,Tuesday,August
2020-11-22 02:00:00+01:00,2020-11-22,02:00:00,03:00:00,Solar,0.0,327,Sunday,November
2021-02-26 13:00:00+01:00,2021-02-26,13:00:00,14:00:00,Solar,2331.0,57,Friday,February
2021-01-17 06:00:00+01:00,2021-01-17,06:00:00,07:00:00,Solar,0.0,17,Sunday,January
2020-08-22 00:00:00+02:00,2020-08-22,00:00:00,01:00:00,Solar,1.0,235,Saturday,August
2020-08-04 23:00:00+02:00,2020-08-04,23:00:00,24:00:00,Wind,1334.0,217,Tuesday,August
2020-11-22 07:00:00+01:00,2020-11-22,07:00:00,08:00:00,Solar,2.0,327,Sunday,November
2021-02-26 16:00:00+01:00,2021-02-26,16:00:00,17:00:00,Solar,1161.0,57,Friday,February
2021-01-17 12:00:00+01:00,2021-01-17,12:00:00,13:00:00,Solar,1965.0,17,Sunday,January
2020-08-22 01:00:00+02:00,2020-08-22,01:00:00,02:00:00,Solar,1.0,235,Saturday,August
2020-08-05 02:00:00+02:00,2020-08-05,02:00:00,03:00:00,Wind,1011.0,218,Wednesday,August
2020-11-22 11:00:00+01:00,2020-11-22,11:00:00,12:00:00,Solar,2580.0,327,Sunday,November
2021-02-26 20:00:00+01:00,2021-02-26,20:00:00,21:00:00,Solar,2.0,57,Friday,February
2021-01-17 13:00:00+01:00,2021-01-17,13:00:00,14:00:00,Solar,2027.0,17,Sunday,January
2020-08-22 03:00:00+02:00,2020-08-22,03:00:00,04:00:00,Solar,0.0,235,Saturday,August
2020-08-05 03:00:00+02:00,2020-08-05,03:00:00,04:00:00,Wind,985.0,218,Wednesday,August
2020-11-22 17:00:00+01:00,2020-11-22,17:00:00,18:00:00,Solar,22.0,327,Sunday,November
2021-02-26 22:00:00+01:00,2021-02-26,22:00:00,23:00:00,Solar,0.0,57,Friday,February
2021-01-17 18:00:00+01:00,2021-01-17,18:00:00,19:00:00,Solar,0.0,17,Sunday,January
2020-08-22 08:00:00+02:00,2020-08-22,08:00:00,09:00:00,Solar,543.0,235,Saturday,August
2020-08-05 09:00:00+02:00,2020-08-05,09:00:00,10:00:00,Wind,1034.0,218,Wednesday,August
2020-11-22 19:00:00+01:00,2020-11-22,19:00:00,20:00:00,Solar,0.0,327,Sunday,November
2021-02-27 00:00:00+01:00,2021-02-27,00:00:00,01:00:00,Solar,0.0,58,Saturday,February
2021-01-17 19:00:00+01:00,2021-01-17,19:00:00,20:00:00,Solar,0.0,17,Sunday,January
2020-08-22 23:00:00+02:00,2020-08-22,23:00:00,24:00:00,Solar,1.0,235,Saturday,August
2020-08-05 10:00:00+02:00,2020-08-05,10:00:00,11:00:00,Wind,1235.0,218,Wednesday,August
2020-11-22 21:00:00+01:00,2020-11-22,21:00:00,22:00:00,Solar,0.0,327,Sunday,November
2021-02-27 02:00:00+01:00,2021-02-27,02:00:00,03:00:00,Solar,0.0,58,Saturday,February
2021-01-18 00:00:00+01:00,2021-01-18,00:00:00,01:00:00,Solar,0.0,18,Monday,January
2020-08-23 07:00:00+02:00,2020-08-23,07:00:00,08:00:00,Solar,78.0,236,Sunday,August
2020-08-05 22:00:00+02:00,2020-08-05,22:00:00,23:00:00,Wind,1145.0,218,Wednesday,August
2020-11-22 23:00:00+01:00,2020-11-22,23:00:00,24:00:00,Solar,0.0,327,Sunday,November
2021-02-27 11:00:00+01:00,2021-02-27,11:00:00,12:00:00,Solar,3040.0,58,Saturday,February
2021-01-18 12:00:00+01:00,2021-01-18,12:00:00,13:00:00,Solar,2621.0,18,Monday,January
2020-08-23 20:00:00+02:00,2020-08-23,20:00:00,21:00:00,Solar,67.0,236,Sunday,August
2020-08-06 08:00:00+02:00,2020-08-06,08:00:00,09:00:00,Wind,919.0,219,Thursday,August
2020-11-23 04:00:00+01:00,2020-11-23,04:00:00,05:00:00,Solar,0.0,328,Monday,November
2021-02-27 15:00:00+01:00,2021-02-27,15:00:00,16:00:00,Solar,2618.0,58,Saturday,February
2021-01-18 16:00:00+01:00,2021-01-18,16:00:00,17:00:00,Solar,765.0,18,Monday,January
2020-08-24 02:00:00+02:00,2020-08-24,02:00:00,03:00:00,Solar,0.0,237,Monday,August
2020-08-06 12:00:00+02:00,2020-08-06,12:00:00,13:00:00,Wind,361.0,219,Thursday,August
2020-11-23 05:00:00+01:00,2020-11-23,05:00:00,06:00:00,Solar,0.0,328,Monday,November
2021-02-27 19:00:00+01:00,2021-02-27,19:00:00,20:00:00,Solar,4.0,58,Saturday,February
2021-01-18 22:00:00+01:00,2021-01-18,22:00:00,23:00:00,Solar,0.0,18,Monday,January
2020-08-24 03:00:00+02:00,2020-08-24,03:00:00,04:00:00,Solar,0.0,237,Monday,August
2020-08-06 14:00:00+02:00,2020-08-06,14:00:00,15:00:00,Wind,321.0,219,Thursday,August
2020-11-23 15:00:00+01:00,2020-11-23,15:00:00,16:00:00,Solar,1311.0,328,Monday,November
2021-02-27 22:00:00+01:00,2021-02-27,22:00:00,23:00:00,Solar,2.0,58,Saturday,February
2021-01-19 03:00:00+01:00,2021-01-19,03:00:00,04:00:00,Solar,0.0,19,Tuesday,January
2020-08-24 08:00:00+02:00,2020-08-24,08:00:00,09:00:00,Solar,653.0,237,Monday,August
2020-08-06 18:00:00+02:00,2020-08-06,18:00:00,19:00:00,Wind,305.0,219,Thursday,August
2020-11-23 19:00:00+01:00,2020-11-23,19:00:00,20:00:00,Solar,0.0,328,Monday,November
2021-02-28 06:00:00+01:00,2021-02-28,06:00:00,07:00:00,Solar,0.0,59,Sunday,February
2021-01-19 05:00:00+01:00,2021-01-19,05:00:00,06:00:00,Solar,0.0,19,Tuesday,January
2020-08-24 10:00:00+02:00,2020-08-24,10:00:00,11:00:00,Solar,2562.0,237,Monday,August
2020-08-06 19:00:00+02:00,2020-08-06,19:00:00,20:00:00,Wind,368.0,219,Thursday,August
2020-11-23 20:00:00+01:00,2020-11-23,20:00:00,21:00:00,Solar,0.0,328,Monday,November
2021-02-28 16:00:00+01:00,2021-02-28,16:00:00,17:00:00,Solar,1684.0,59,Sunday,February
2021-01-19 20:00:00+01:00,2021-01-19,20:00:00,21:00:00,Solar,0.0,19,Tuesday,January
2020-08-24 11:00:00+02:00,2020-08-24,11:00:00,12:00:00,Solar,3109.0,237,Monday,August
2020-08-06 23:00:00+02:00,2020-08-06,23:00:00,24:00:00,Wind,2687.0,219,Thursday,August
2020-11-23 22:00:00+01:00,2020-11-23,22:00:00,23:00:00,Solar,0.0,328,Monday,November
2021-02-28 18:00:00+01:00,2021-02-28,18:00:00,19:00:00,Solar,74.0,59,Sunday,February
2021-01-19 23:00:00+01:00,2021-01-19,23:00:00,24:00:00,Solar,0.0,19,Tuesday,January
2020-08-24 16:00:00+02:00,2020-08-24,16:00:00,17:00:00,Solar,2958.0,237,Monday,August
2020-08-07 00:00:00+02:00,2020-08-07,00:00:00,01:00:00,Wind,3177.0,220,Friday,August
2020-11-24 00:00:00+01:00,2020-11-24,00:00:00,01:00:00,Solar,0.0,329,Tuesday,November
2021-02-28 23:00:00+01:00,2021-02-28,23:00:00,24:00:00,Solar,0.0,59,Sunday,February
2021-01-20 03:00:00+01:00,2021-01-20,03:00:00,04:00:00,Solar,0.0,20,Wednesday,January
2020-08-24 17:00:00+02:00,2020-08-24,17:00:00,18:00:00,Solar,2350.0,237,Monday,August
2020-08-07 06:00:00+02:00,2020-08-07,06:00:00,07:00:00,Wind,2021.0,220,Friday,August
2020-11-24 01:00:00+01:00,2020-11-24,01:00:00,02:00:00,Solar,0.0,329,Tuesday,November
2020-01-01 02:00:00+01:00,2020-01-01,02:00:00,03:00:00,Wind,2722.0,1,Wednesday,January
2021-01-20 06:00:00+01:00,2021-01-20,06:00:00,07:00:00,Solar,0.0,20,Wednesday,January
2020-08-24 18:00:00+02:00,2020-08-24,18:00:00,19:00:00,Solar,1519.0,237,Monday,August
2020-08-07 07:00:00+02:00,2020-08-07,07:00:00,08:00:00,Wind,2060.0,220,Friday,August
