tenure,MonthlyCharges,Contract,PaymentMethod,PaperlessBilling,charge_ratio,Churn
2,90.75,Month-to-month,Unknown,0,0.9628099173553719,0
40,78.85,Month-to-month,Credit card (automatic),1,0.9913918833227647,0
69,99.5,One year,Bank transfer (automatic),0,0.9964969776418323,0
37,99.2,One year,Electronic check,1,1.0229402789886661,1
18,70.45,Month-to-month,Credit card (automatic),1,1.1092579449570223,0
11,70.2,Month-to-month,Electronic check,1,1.080937580937581,0
8,85.2,Month-to-month,Credit card (automatic),1,0.9204812206572769,1
3,70.45,Month-to-month,Electronic check,0,1.1450201088242251,1
55,59.45,One year,Credit card (automatic),0,0.9655172413793104,0
33,93.35,Month-to-month,Electronic check,1,1.0037168687409717,0
46,44.95,Month-to-month,Bank transfer (automatic),0,1.0489432703003336,0
34,26.1,Two year,Bank transfer (automatic),0,1.1047441965291862,0
3,70.45,Month-to-month,Electronic check,0,0.3120416370948663,0
30,21.25,Two year,Mailed check,0,1.1167058823529412,0
33,59.4,One year,Electronic check,0,0.9962248750127538,0
45,95.0,One year,Credit card (automatic),1,1.021953216374269,0
40,61.9,Month-to-month,Mailed check,1,1.069103392568659,0
71,118.65,Two year,Electronic check,1,1.0063448537834678,0
1,54.35,Month-to-month,Electronic check,0,1.0,1
72,64.45,Two year,Bank transfer (automatic),0,0.9757779501767088,0
22,80.15,Month-to-month,Electronic check,1,1.0155106901831792,0
46,20.2,One year,Bank transfer (automatic),1,0.9100301334481276,0
55,21.0,Two year,Mailed check,0,1.0478787878787879,0
1,20.45,Month-to-month,Mailed check,0,1.0,0
12,75.85,One year,Mailed check,1,0.9387497253350913,0
31,80.45,Month-to-month,Electronic check,1,0.9739970729164577,0
5,70.45,Month-to-month,Electronic check,1,0.2850248403122782,1
67,75.5,Two year,Electronic check,1,1.0337946031432241,0
1,44.45,Month-to-month,Mailed check,0,1.0,0
40,42.35,One year,Electronic check,1,1.0132526564344746,1
41,74.55,Month-to-month,Credit card (automatic),1,0.9892035137655201,0
1,75.3,Month-to-month,Electronic check,1,1.0,1
51,94.8,One year,Electronic check,1,1.0005791346074295,1
42,48.15,Two year,Credit card (automatic),0,1.0049448647579489,0
23,19.65,One year,Mailed check,0,0.9666998561787808,0
1,70.55,Month-to-month,Electronic check,1,1.0,1
1,20.15,Month-to-month,Mailed check,0,1.0,0
56,106.6,Month-to-month,Credit card (automatic),1,0.9873274591262396,0
15,91.0,Month-to-month,Electronic check,1,1.0476556776556776,0
12,25.4,Two year,Bank transfer (automatic),1,1.0269028871391077,0
54,69.95,Two year,Bank transfer (automatic),0,1.0250311068752813,0
7,66.85,Month-to-month,Electronic check,1,0.9789507426007054,0
33,86.15,Month-to-month,Unknown,0,0.9657925746143968,1
16,20.15,Month-to-month,Electronic check,0,1.0587779156327546,0
21,64.85,One year,Mailed check,0,0.9816059037338914,0
30,74.85,Two year,Electronic check,0,0.9716098864395457,0
3,50.5,Month-to-month,Mailed check,1,0.9752475247524752,0
11,72.9,Month-to-month,Electronic check,0,1.0206384836014466,0
62,115.05,One year,Credit card (automatic),1,1.000049067025557,0
18,19.0,Month-to-month,Electronic check,0,1.0198830409356725,0
6,19.55,Month-to-month,Mailed check,0,1.0963341858482523,0
46,101.1,One year,Electronic check,1,1.005117619231927,0
21,84.1,Month-to-month,Electronic check,1,0.9837778155257347,0
68,24.15,Two year,Bank transfer (automatic),1,0.9127085616855438,0
1,50.1,Month-to-month,Electronic check,1,1.0,0
25,74.6,Month-to-month,Electronic check,1,0.9639410187667562,0
24,19.75,Two year,Mailed check,0,1.0508438818565402,0
30,85.0,Month-to-month,Electronic check,1,1.0291176470588235,1
2,80.55,Month-to-month,Electronic check,0,1.1427684667908131,1
51,106.8,One year,Bank transfer (automatic),1,1.0095468899170155,0
57,84.5,Two year,Electronic check,1,1.0060002076196408,0
15,25.05,Two year,Bank transfer (automatic),0,0.9823020625415836,0
72,83.7,Two year,Bank transfer (automatic),1,1.0116985264834726,0
2,75.8,Month-to-month,Electronic check,1,1.0603562005277045,1
28,96.6,Month-to-month,Credit card (automatic),0,0.9924393670511683,0
29,98.5,Month-to-month,Electronic check,1,1.0516891300542623,1
70,101.1,Two year,Credit card (automatic),1,0.9883849088596863,0
13,20.2,One year,Mailed check,0,1.0405559786747907,0
59,94.05,One year,Unknown,1,0.9882770614260356,0
13,95.25,Month-to-month,Electronic check,1,0.9962850797496468,1
7,74.4,Month-to-month,Mailed check,1,1.0136328725038402,1
62,81.0,Two year,Mailed check,0,0.9928116288331341,0
21,60.25,One year,Electronic check,1,0.9945465323058683,0
2,60.85,Month-to-month,Electronic check,0,0.9153656532456861,0
1,43.95,Month-to-month,Credit card (automatic),0,1.0,0
4,86.05,Month-to-month,Electronic check,0,0.8951191167925625,0
19,20.25,One year,Credit card (automatic),0,0.9971410006497725,0
30,85.15,Month-to-month,Electronic check,0,1.0005480524564494,1
67,19.4,Two year,Credit card (automatic),1,0.9879981535620865,0
72,102.65,Two year,Credit card (automatic),1,1.0215808843426963,0
53,19.9,Two year,Credit card (automatic),0,1.0524793780221866,0
5,19.55,One year,Electronic check,0,1.018925831202046,0
71,95.5,Two year,Credit card (automatic),1,0.9891822137010544,0
50,84.15,One year,Credit card (automatic),1,0.9897563874034462,0
56,103.2,Two year,Electronic check,1,1.0163603959025471,0
2,50.2,Month-to-month,Credit card (automatic),1,1.0881474103585658,0
2,88.55,Month-to-month,Electronic check,1,1.0121400338791644,1
24,54.75,Month-to-month,Electronic check,0,1.01837899543379,1
46,70.45,Two year,Credit card (automatic),0,0.26611534545005705,0
71,116.25,Two year,Electronic check,1,1.0376798424958353,0
29,31.2,Month-to-month,Electronic check,1,1.0236516357206014,0
69,24.45,Two year,Bank transfer (automatic),0,1.0184641830414036,0
71,70.45,Two year,Credit card (automatic),0,1.1909055468367338,0
1,70.45,Month-to-month,Electronic check,1,1.2959545777146912,1
56,85.65,Two year,Bank transfer (automatic),1,2.1311989693990854,0
56,21.2,One year,Mailed check,1,1.0433372641509435,0
1,79.5,Month-to-month,Electronic check,1,1.0,1
28,25.55,One year,Mailed check,0,0.9396142018451217,0
19,20.2,Month-to-month,Mailed check,0,0.9958311620635747,0
66,63.85,Month-to-month,Electronic check,0,2.1441987941023175,0
17,61.95,One year,Mailed check,1,1.0166642928357783,0
52,25.75,Two year,Mailed check,0,1.0051157580283794,0
19,58.2,One year,Electronic check,0,0.9452432627961657,0
36,70.45,One year,Bank transfer (automatic),0,1.1842717451305103,0
7,70.1,Month-to-month,Mailed check,1,0.9528224984715714,1
72,70.45,One year,Credit card (automatic),1,1.485982966643009,0
67,111.3,One year,Electronic check,1,1.0033525096887532,1
34,99.85,One year,Electronic check,1,0.9847565465845829,0
57,95.25,Month-to-month,Bank transfer (automatic),1,0.9995947874936686,1
7,86.25,Month-to-month,Electronic check,1,0.9724223602484472,1
1,100.8,Month-to-month,Electronic check,1,1.0,1
8,19.55,Month-to-month,Bank transfer (automatic),1,1.0303708439897699,0
69,104.0,Two year,Electronic check,0,0.9794453734671126,0
50,104.4,One year,Mailed check,1,1.002471264367816,0
10,19.5,One year,Mailed check,0,1.1582051282051282,0
12,25.25,Two year,Credit card (automatic),0,0.9066006600660066,0
14,86.3,Month-to-month,Electronic check,1,0.9774457871213376,1
70,49.85,Two year,Bank transfer (automatic),1,0.9658117208769164,0
64,108.95,Month-to-month,Bank transfer (automatic),1,1.0198628958237723,0
66,89.9,Two year,Credit card (automatic),0,1.0042892776485657,0
71,82.0,Two year,Credit card (automatic),1,1.0305479216764,0
20,89.95,Month-to-month,Electronic check,0,0.9163146192329072,0
72,79.35,Two year,Bank transfer (automatic),1,1.007010081915564,0
71,64.05,Two year,Credit card (automatic),0,0.9879825400490373,0
38,101.15,Month-to-month,Credit card (automatic),1,1.0293987564065872,0
28,89.95,Month-to-month,Electronic check,1,1.042464067338998,1
17,76.45,Month-to-month,Electronic check,1,0.9490247374293079,1
33,39.1,One year,Electronic check,1,1.0144927536231885,0
23,34.6,Two year,Mailed check,0,1.022178939432018,0
58,19.55,One year,Electronic check,1,0.9778640091718845,0
70,104.45,Two year,Bank transfer (automatic),1,1.0051767763112904,0
4,70.5,Month-to-month,Electronic check,0,1.0432624113475177,0
45,20.35,Two year,Mailed check,0,1.0146874146874145,0
10,70.45,Month-to-month,Electronic check,1,1.050390347764372,1
36,19.45,Two year,Credit card (automatic),0,1.0775492716366752,0
54,69.9,Month-to-month,Mailed check,1,1.0287977534043342,0
23,59.7,Two year,Mailed check,0,1.0299322700458815,0
41,78.35,One year,Credit card (automatic),1,0.9996420066306597,0
5,71.45,Month-to-month,Mailed check,1,1.0401679496151155,0
27,45.85,One year,Credit card (automatic),1,1.0068258007189306,0
1,95.85,Month-to-month,Electronic check,1,1.0,0
67,35.7,Two year,Credit card (automatic),0,1.0643003470044734,0
72,89.55,Two year,Credit card (automatic),1,1.0001938705875055,0
56,24.95,Two year,Credit card (automatic),1,1.0513169195533925,0
44,24.85,One year,Electronic check,0,0.9270166453265044,0
66,100.8,Month-to-month,Electronic check,1,1.0057043650793651,0
34,64.4,One year,Mailed check,1,0.9539413591523564,1
69,105.35,Two year,Bank transfer (automatic),0,0.9960793215162708,0
1,102.45,Month-to-month,Electronic check,1,1.0,1
40,19.65,Two year,Credit card (automatic),0,1.0562977099236641,0
30,54.45,Month-to-month,Bank transfer (automatic),1,0.9725742271196817,0
11,70.5,Month-to-month,Mailed check,0,1.0693745970341715,0
15,20.1,One year,Credit card (automatic),0,1.003150912106136,0
11,69.35,Month-to-month,Electronic check,1,0.9336697909156454,0
64,19.8,One year,Bank transfer (automatic),0,1.0548058712121213,0
72,74.4,Two year,Bank transfer (automatic),0,1.000737380525687,0
72,93.05,Two year,Bank transfer (automatic),1,1.0052913606782496,0
1,51.2,Month-to-month,Mailed check,0,1.0,0
15,65.6,One year,Credit card (automatic),0,1.0264227642276424,0
60,80.55,One year,Credit card (automatic),0,1.0029070970411753,0
56,70.45,One year,Mailed check,0,0.7654111325154618,0
8,20.85,Two year,Mailed check,0,0.9691247002398081,0
3,80.1,Month-to-month,Credit card (automatic),0,0.9053266749895964,1
49,52.15,Month-to-month,Credit card (automatic),1,1.0111139374254017,0
2,80.2,Month-to-month,Electronic check,1,0.9105361596009975,1
6,98.15,Month-to-month,Bank transfer (automatic),1,0.9635761589403973,1
70,114.95,Two year,Bank transfer (automatic),1,0.9583359224507549,0
12,112.95,Month-to-month,Mailed check,1,1.0216541242437656,1
52,104.45,One year,Bank transfer (automatic),1,1.0091781124571932,0
72,113.65,Two year,Credit card (automatic),1,0.9928386371413208,0
40,20.6,Two year,Bank transfer (automatic),1,1.004004854368932,0
1,70.9,Month-to-month,Mailed check,0,1.0,1
3,86.85,Month-to-month,Electronic check,1,0.8480138169257341,1
40,91.55,Month-to-month,Electronic check,1,1.0031676679410158,0
1,49.85,Month-to-month,Electronic check,1,1.0,0
30,19.8,One year,Credit card (automatic),0,0.9707912457912458,0
23,99.85,Month-to-month,Electronic check,1,1.015131392741286,1
1,74.5,Month-to-month,Electronic check,1,1.0,1
44,104.15,Month-to-month,Electronic check,0,0.9810260550779032,0
65,109.15,Month-to-month,Electronic check,1,0.9783572359843546,1
7,48.2,Month-to-month,Electronic check,1,1.0087433313574392,0
72,25.1,Two year,Credit card (automatic),1,0.9904271801682161,0
8,100.15,Month-to-month,Credit card (automatic),1,1.1339865202196704,0
16,65.2,Month-to-month,Credit card (automatic),1,1.0001437883435582,1
66,99.5,Month-to-month,Credit card (automatic),1,1.0388533576975787,1
1,71.55,Month-to-month,Mailed check,1,1.0,1
3,55.9,Month-to-month,Mailed check,0,0.9394752534287419,0
53,93.9,Month-to-month,Electronic check,0,1.0105491590813187,1
8,64.4,Month-to-month,Credit card (automatic),1,1.1290760869565217,0
69,108.4,Two year,Bank transfer (automatic),1,0.9784213059521899,1
5,85.3,Month-to-month,Mailed check,1,0.9858147713950762,0
72,107.45,Two year,Mailed check,0,0.9793573238198644,0
13,48.75,Month-to-month,Bank transfer (automatic),1,0.999447731755424,1
4,85.65,Month-to-month,Electronic check,1,0.9388499708114418,1
54,70.45,Two year,Credit card (automatic),0,1.3051021212838103,0
72,85.95,Two year,Bank transfer (automatic),0,0.9941018680111174,0
12,106.7,Month-to-month,Electronic check,1,0.9793033427054045,1
1,25.15,Month-to-month,Electronic check,1,1.0,1
1,45.2,Month-to-month,Electronic check,0,1.0,0
54,110.35,One year,Electronic check,0,0.988966084344426,1
69,79.2,Two year,Credit card (automatic),1,0.9919210218123261,0
48,55.5,Two year,Credit card (automatic),0,0.9862424924924924,0
48,103.25,One year,Credit card (automatic),1,1.016454802259887,1
8,90.25,Month-to-month,Electronic check,1,1.0301246537396123,0
71,91.25,Two year,Mailed check,1,0.014084507042253521,0
2,70.45,Month-to-month,Electronic check,1,0.656139105748758,1
67,100.9,One year,Credit card (automatic),1,0.9959839060396727,0
34,97.7,Month-to-month,Bank transfer (automatic),1,1.0265518694683604,0
3,69.85,Month-to-month,Electronic check,1,0.9537103316630876,0
9,65.6,One year,Mailed check,1,1.0049119241192412,0
71,104.65,One year,Bank transfer (automatic),1,0.9809223232370813,0
57,90.45,Two year,Credit card (automatic),1,1.0143822796349635,0
72,63.7,Two year,Bank transfer (automatic),1,0.9734868306296877,0
48,104.5,Month-to-month,Electronic check,1,1.0103767942583732,0
18,70.45,One year,Mailed check,0,0.3168914123491838,0
43,104.3,One year,Credit card (automatic),1,0.9926308278891393,0
72,93.25,Two year,Bank transfer (automatic),1,0.9962689901697944,0
35,73.45,One year,Bank transfer (automatic),1,1.0351453855878634,0
4,20.7,Month-to-month,Mailed check,0,0.8822463768115942,0
49,25.25,Two year,Mailed check,0,0.9793089513032937,0
71,100.5,Two year,Bank transfer (automatic),0,0.9853058650409922,0
11,90.6,Month-to-month,Electronic check,0,1.023680513746739,0
63,89.4,Two year,Credit card (automatic),1,0.9938656297716698,0
65,70.45,Month-to-month,Bank transfer (automatic),1,1.359021673854889,0
49,20.45,Two year,Credit card (automatic),0,1.0225537647821967,0
29,98.6,Month-to-month,Credit card (automatic),1,1.0258096104077778,1
15,83.05,Month-to-month,Electronic check,1,1.0100742524583584,1
4,19.95,Month-to-month,Unknown,1,1.0388471177944862,0
72,109.15,One year,Credit card (automatic),0,0.9911945844149235,0
26,85.7,Month-to-month,Credit card (automatic),1,0.9276546091015168,0
35,102.05,Month-to-month,Bank transfer (automatic),0,0.9666270035696788,0
57,94.7,One year,Electronic check,0,1.0131625261675836,0
28,64.4,Month-to-month,Electronic check,0,0.999417701863354,0
25,26.8,One year,Mailed check,1,1.0948507462686567,0
47,70.45,One year,Credit card (automatic),1,0.9125077390030654,0
57,65.2,Month-to-month,Bank transfer (automatic),0,0.9923178344634592,0
16,85.05,Month-to-month,Credit card (automatic),1,1.0223030570252793,0
5,55.8,Month-to-month,Mailed check,1,0.9833333333333334,0
17,70.4,Month-to-month,Bank transfer (automatic),1,1.0144134358288768,1
56,104.75,One year,Bank transfer (automatic),1,0.9394220934197067,1
72,19.95,Two year,Bank transfer (automatic),0,0.9209482038429407,0
21,94.25,Month-to-month,Electronic check,1,0.9972211696349628,1
48,45.0,One year,Credit card (automatic),0,1.0168055555555557,0
68,114.9,Two year,Bank transfer (automatic),0,1.003884451953105,0
30,106.4,Month-to-month,Bank transfer (automatic),0,1.006234335839599,0
3,46.1,Month-to-month,Mailed check,1,0.9410701373825018,0
14,39.7,Two year,Mailed check,0,1.2456818999640158,0
4,20.05,Month-to-month,Bank transfer (automatic),1,1.0660847880299251,0
71,95.75,Two year,Credit card (automatic),1,1.0075239951458095,0
8,24.4,One year,Mailed check,0,1.0448258196721312,0
61,33.6,Month-to-month,Bank transfer (automatic),0,1.0329820452771272,0
72,90.45,Two year,Bank transfer (automatic),0,1.008207419691665,0
5,84.0,Month-to-month,Electronic check,1,1.0113095238095238,0
49,67.4,Two year,Bank transfer (automatic),0,1.0012868648943256,0
8,19.7,Month-to-month,Bank transfer (automatic),1,1.0717005076142132,0
3,80.35,Month-to-month,Electronic check,1,1.0528935905413817,0
9,19.6,Two year,Mailed check,0,1.119047619047619,0
67,54.2,Two year,Bank transfer (automatic),1,1.056947733656441,0
46,45.2,Month-to-month,Credit card (automatic),1,0.9932425933051172,0
67,75.1,One year,Mailed check,0,1.0065087346224935,0
55,19.7,One year,Electronic check,0,1.052191970466082,0
33,72.75,Month-to-month,Bank transfer (automatic),1,1.0194522545038007,0
62,20.05,Two year,Credit card (automatic),0,1.0167323626417826,0
1,45.95,Month-to-month,Mailed check,0,1.0,1
49,39.2,Month-to-month,Electronic check,1,0.9569710537276135,0
1,44.75,Month-to-month,Electronic check,1,1.0,0
14,82.65,Month-to-month,Electronic check,1,1.0241120041483016,0
18,93.9,Month-to-month,Bank transfer (automatic),0,1.0317713880014199,0
1,70.15,Month-to-month,Electronic check,1,1.0,1
1,85.55,Month-to-month,Credit card (automatic),1,1.0,1
72,117.15,Two year,Credit card (automatic),1,1.011227296438564,0
64,99.25,Two year,Credit card (automatic),0,1.0310846977329975,0
69,112.55,Two year,Bank transfer (automatic),1,1.0052215118562442,0
1,25.7,Month-to-month,Electronic check,1,1.0,0
71,90.3,Two year,Credit card (automatic),0,0.9806591486905931,0
66,49.4,One year,Credit card (automatic),1,0.9973776223776223,0
2,19.4,Month-to-month,Mailed check,0,0.5,0
71,109.7,Two year,Bank transfer (automatic),1,1.0148355951570867,0
11,61.25,One year,Electronic check,1,1.0834137291280148,0
47,55.3,Month-to-month,Electronic check,1,1.0211419337462968,0
35,70.3,Month-to-month,Electronic check,1,0.982137776874619,1
32,106.35,Month-to-month,Bank transfer (automatic),0,1.034541020216267,1
60,103.75,Month-to-month,Bank transfer (automatic),1,0.9590281124497991,0
11,19.5,One year,Unknown,0,1.0573426573426574,0
29,39.5,One year,Credit card (automatic),0,0.9452204277608032,0
21,26.05,Month-to-month,Electronic check,1,1.0341833470432318,0
48,91.05,Month-to-month,Credit card (automatic),1,1.000080084202819,0
3,29.65,Month-to-month,Mailed check,0,1.0123664980326026,0
43,50.2,Month-to-month,Mailed check,0,1.0050032428425832,0
